iter	Logloss
261	0.150972461
262	0.1509216475
263	0.1508270277
264	0.1507812646
265	0.1507590909
266	0.1507120653
267	0.1506884569
268	0.1506677854
269	0.1506401932
270	0.1506286924
271	0.1505736251
272	0.150561641
273	0.1504687234
274	0.1504598726
275	0.1504159955
276	0.1504111311
277	0.1503869696
278	0.1503346094
279	0.1503080287
280	0.1502622032
281	0.1502403422
282	0.1501982824
283	0.1501760556
284	0.1501356031
285	0.1501112444
286	0.1500804367
287	0.150039188
288	0.1500113363
289	0.1499429015
290	0.1499001626
291	0.1498716035
292	0.1498654094
293	0.1498458863
294	0.1497967725
295	0.1497465729
296	0.1497248608
297	0.1497039719
298	0.1496664252
299	0.1496278351
300	0.149613616
301	0.1495608461
302	0.1495163168
303	0.1494742258
304	0.1494397126
305	0.1494206538
306	0.1493933529
307	0.149342062
308	0.1493418966
309	0.1492849738
310	0.1492409048
311	0.1492017924
312	0.1491719049
313	0.1491245793
314	0.1490939452
315	0.1490685949
316	0.1490233796
317	0.1489384835
318	0.1489206823
319	0.1489037893
320	0.1488340814
321	0.1488073932
322	0.1487656525
323	0.148725319
324	0.1486644995
325	0.1486484971
326	0.1486051556
327	0.1485460799
328	0.1485303574
329	0.1484451613
330	0.148395642
331	0.1483707441
332	0.1483406296
333	0.148267643
334	0.1482445102
335	0.1482311322
336	0.1481966676
337	0.1481508585
338	0.1481305945
339	0.14811995
340	0.148095392
341	0.1480598527
342	0.1480282683
343	0.1480160873
344	0.1479818927
345	0.1479368686
346	0.147936841
347	0.1479342926
348	0.1478920006
349	0.1478815099
350	0.1478409394
351	0.1477986354
352	0.1477954619
353	0.147795399
354	0.1477814364
355	0.1477528104
356	0.147739514
357	0.1476719808
358	0.1476486856
359	0.1476195791
360	0.1475892155
361	0.1475261793
362	0.1474717806
363	0.1474244844
364	0.147364223
365	0.1473298158
366	0.147298619
367	0.1472930336
368	0.1472624711
369	0.1471989939
370	0.1471937795
371	0.1471586608
372	0.147154768
373	0.1471547677
374	0.1470514783
375	0.1470463774
376	0.1470346146
377	0.1470245618
378	0.1469929701
379	0.1469929555
380	0.1469531171
381	0.1469230638
382	0.1469118495
383	0.1468373344
384	0.1467914718
385	0.1467353199
386	0.1466802934
387	0.1466285985
388	0.1465723607
389	0.1465457336
390	0.1464999858
391	0.1464874082
392	0.146437424
393	0.1463862814
394	0.1463808976
395	0.1463098104
396	0.1463097655
397	0.1462598016
398	0.1462258597
399	0.1461765289
400	0.1461571313
401	0.1461506476
402	0.1461305217
403	0.1461119912
404	0.1460729945
405	0.1460538774
406	0.1460476222
407	0.1460152322
408	0.1459836484
409	0.1459796862
410	0.1459753693
411	0.1459137408
412	0.1459097501
413	0.1459055266
414	0.1458730216
415	0.145869286
416	0.1458040373
417	0.1457817184
418	0.1457368546
419	0.1457159304
420	0.1456496475
421	0.145596201
422	0.1455528124
423	0.1455228148
424	0.1455024544
425	0.1454760552
426	0.1454709602
427	0.1454648867
428	0.1454178971
429	0.1453634644
430	0.145321376
431	0.1453088645
432	0.1452929149
433	0.1452743331
434	0.1452453075
435	0.1452277027
436	0.1451915
437	0.1451446254
438	0.1451295083
439	0.1450989022
440	0.1450591668
441	0.1450319353
442	0.1450243804
443	0.1449819536
444	0.14492284
445	0.1449114428
446	0.1448804813
447	0.1448491526
448	0.1448377112
449	0.1447714314
450	0.1447487452
451	0.1447311883
452	0.1447266325
453	0.1447191036
454	0.1447041813
455	0.1446593297
456	0.1446310334
457	0.1445953106
458	0.1445538742
459	0.1445113837
460	0.1444633123
461	0.1444267632
462	0.1443772127
463	0.1443489649
464	0.1443316952
465	0.1443060633
466	0.1442873272
467	0.1442463238
468	0.144236999
469	0.1441771549
470	0.1441360937
471	0.1441124907
472	0.1440859967
473	0.1440639257
474	0.1440426957
475	0.1440141886
476	0.1439844859
477	0.1439568263
478	0.1439094248
479	0.1438964102
480	0.1438703897
481	0.1438604791
482	0.1438350814
483	0.1438049404
484	0.143776358
485	0.1437499996
486	0.1437398958
487	0.1436956417
488	0.1436599142
489	0.1436380334
490	0.1436101949
491	0.1435797033
492	0.1435552633
493	0.1435304236
494	0.1435164164
495	0.1435002102
496	0.1434825395
497	0.1434587966
498	0.1434434607
499	0.1434257022
500	0.1433992293
501	0.1433896883
502	0.1433662717
503	0.1433411174
504	0.1433187856
505	0.1432402937
506	0.143207385
507	0.1431763212
508	0.1431621791
509	0.1431331947
510	0.1431132164
511	0.143059364
512	0.1430388581
513	0.142966127
514	0.1429524133
515	0.1429199206
516	0.1428861973
517	0.1428699884
518	0.1428346091
519	0.1428089252
520	0.1427780102
521	0.1427529017
522	0.1427297009
523	0.1426758884
524	0.1426618311
525	0.1425779042
526	0.1425695711
527	0.1425342369
528	0.1425119752
529	0.142481565
530	0.1423795925
531	0.1423495299
532	0.14232852
533	0.1423084886
534	0.1422947834
535	0.1422664741
536	0.1422539992
537	0.1422198621
538	0.142183626
539	0.1421673961
540	0.1421536366
541	0.1421436296
542	0.1421318938
543	0.142103409
544	0.1420844465
545	0.1420766893
546	0.1420211506
547	0.1419957617
548	0.1419497749
549	0.1419235881
550	0.1419054473
551	0.1418684731
552	0.1418457462
553	0.1418247183
554	0.1417974203
555	0.1417825492
556	0.1417573527
557	0.1417336063
558	0.1417038138
559	0.1416828711
560	0.1416414546
561	0.1416265741
562	0.1415882881
563	0.1415650199
564	0.1414906281
565	0.1414769186
566	0.1414292927
567	0.1414138563
568	0.1413878033
569	0.1413680389
570	0.1413176631
571	0.141296214
572	0.1412812807
573	0.1412564558
574	0.1412427342
575	0.1412237426
576	0.1411966401
577	0.1411722595
578	0.1411180935
579	0.1411065937
580	0.1411012492
581	0.1410807061
582	0.1410524831
583	0.1410087168
584	0.1410012957
585	0.1409868337
586	0.1409766695
587	0.1409735696
588	0.1409231464
589	0.1408985247
590	0.1408702933
591	0.1408517027
592	0.1408323135
593	0.140817328
594	0.1408051562
595	0.1407592726
596	0.1407517309
597	0.1407319349
598	0.1407155049
599	0.1407125887
600	0.1407074995
601	0.1406890223
602	0.1406631422
603	0.1406379593
604	0.1406064575
605	0.1405788205
606	0.1405760312
607	0.1405760083
608	0.1405569895
609	0.1405395649
610	0.1405134823
611	0.1404826157
612	0.1404714885
613	0.1404462518
614	0.1404319377
615	0.1404275452
616	0.1404081004
617	0.1403835388
618	0.1403799197
619	0.1403616135
620	0.1403255543
621	0.1403221482
622	0.1403016282
623	0.140282679
624	0.1402131427
625	0.1401700155
626	0.1401460757
627	0.1401250587
628	0.1401028024
629	0.1400807644
630	0.1400626701
631	0.1400287641
632	0.1399777255
633	0.1399730978
634	0.1399336182
635	0.1398917711
636	0.1398875545
637	0.1398696523
638	0.1398044631
639	0.1397916732
640	0.1397757683
641	0.1397403795
642	0.1397321151
643	0.1397008742
644	0.1396692171
645	0.1396117597
646	0.1395903274
647	0.1395758213
648	0.1395621753
649	0.1395475628
650	0.1395315667
651	0.1394791902
652	0.1394545265
653	0.1394078688
654	0.1393883415
655	0.139386269
656	0.1393838255
657	0.1393535633
658	0.1393116744
659	0.1392692353
660	0.1392554995
661	0.1392123711
662	0.1391872888
663	0.1391521302
664	0.1391338434
665	0.1391122429
666	0.1391041008
667	0.139084737
668	0.1390846664
669	0.139056055
670	0.1390342439
671	0.1390235069
672	0.1389775988
673	0.1389565559
674	0.1389377479
675	0.1389113008
676	0.1389007041
677	0.1388774063
678	0.1388418683
679	0.1388177485
680	0.138754686
681	0.1387338141
682	0.1387221936
683	0.1387063716
684	0.1386890901
685	0.1386684008
686	0.1386038719
687	0.1385712987
688	0.1385245844
689	0.1384944616
690	0.1384891425
691	0.1384615345
692	0.138451756
693	0.1384343682
694	0.1383911597
695	0.1383716995
696	0.1383458394
697	0.1383213927
698	0.1383030982
699	0.1382794043
700	0.1382457193
701	0.1382118905
702	0.1382026619
703	0.1381544135
704	0.1381530308
705	0.1381319935
706	0.138121015
707	0.1381052059
708	0.1380791669
709	0.1380684035
710	0.1380591159
711	0.1380477488
712	0.1380180653
713	0.1379671634
714	0.1379151111
715	0.1379064176
716	0.1378807105
717	0.1378664977
718	0.1378448658
719	0.1378169671
720	0.1377901052
721	0.1377812773
722	0.1377621521
723	0.1377454694
724	0.1377181557
725	0.1376644156
726	0.1376478735
727	0.1376209661
728	0.1376021584
729	0.137567897
730	0.137538825
731	0.1375243029
732	0.1375039599
733	0.1374870471
734	0.137478956
735	0.1374547757
736	0.137446727
737	0.137424071
738	0.1374057958
739	0.1373944072
740	0.1373440037
741	0.1373254815
742	0.1373104988
743	0.1372726165
744	0.1372591626
745	0.1372507753
746	0.1372258817
747	0.1372166819
748	0.1371846203
749	0.137171
750	0.1371567076
751	0.1371377992
752	0.1371193986
753	0.1370969013
754	0.1370718005
755	0.1370496996
756	0.1370320341
757	0.1370050615
758	0.1369658993
759	0.1369506856
760	0.1369365218
761	0.1369140892
762	0.1368974878
763	0.1368897714
764	0.1368686682
765	0.1368218651
766	0.1368056246
767	0.1367893827
768	0.136784992
769	0.1367550161
770	0.1367397066
771	0.1367208226
772	0.1367004743
773	0.1366650852
774	0.1366614911
775	0.1366265637
776	0.1366174071
777	0.1366146696
778	0.1366057264
779	0.1365906563
780	0.1365742025
781	0.136547724
782	0.1365287903
783	0.1365040201
784	0.1364766511
785	0.1364661798
786	0.136443145
787	0.1364351956
788	0.1364155039
789	0.1363997455
790	0.1363743275
791	0.1363587081
792	0.1363522212
793	0.1363375922
794	0.1363179489
795	0.1363025734
796	0.1362700457
797	0.1362500784
798	0.1362166759
799	0.1361993245
800	0.1361810775
801	0.1361538106
802	0.1361329892
803	0.1361237685
804	0.1360874776
805	0.1360567675
806	0.1360255685
807	0.1360058722
808	0.1359656953
809	0.1359549028
810	0.1359426423
811	0.135931519
812	0.1359055567
813	0.1358730114
814	0.1358562635
815	0.1358277938
816	0.1357808007
817	0.1357301728
818	0.1357042151
819	0.1356789481
820	0.1356475001
821	0.1356016655
822	0.135591811
823	0.1355546293
824	0.135507253
825	0.1354950253
826	0.1354820401
827	0.1354309931
828	0.1354089937
829	0.1353785009
830	0.1353729868
831	0.1353520628
832	0.1353465013
833	0.1353304202
834	0.1353180802
835	0.1352932862
836	0.1352647707
837	0.1352276971
838	0.1351746424
839	0.1351598479
840	0.1351443951
841	0.1351170515
842	0.1351050193
843	0.1350768915
844	0.1350650611
845	0.1350570251
846	0.1350212648
847	0.1349789735
848	0.1349499421
849	0.134933123
850	0.1349045287
851	0.1348819358
852	0.1348674287
853	0.1348485249
854	0.1348047729
855	0.1347775473
856	0.1347633017
857	0.134745855
858	0.1347046876
859	0.1346835937
860	0.1346724792
861	0.1346498813
862	0.1346316975
863	0.1346068988
864	0.1345918555
865	0.1345553901
866	0.1345335694
867	0.1344999163
868	0.134476743
869	0.1344566018
870	0.1344376001
871	0.134424313
872	0.1343677991
873	0.134349281
874	0.1343282771
875	0.1343145821
876	0.1342922826
877	0.1342395318
878	0.1342324694
879	0.1341898713
880	0.1341833508
881	0.1341626932
882	0.1341315665
883	0.1340954431
884	0.1340584662
885	0.1340251893
886	0.1339960003
887	0.1339509158
888	0.1339090372
889	0.133886301
890	0.1338720635
891	0.1338635888
892	0.1338312826
893	0.1338075396
894	0.1337827369
895	0.1337688335
896	0.1337288558
897	0.133715067
898	0.1336689094
899	0.1336615926
900	0.1336219487
901	0.1336084333
902	0.1335913136
903	0.1335902104
904	0.1335666973
905	0.1335593182
906	0.1335194086
907	0.1334661621
908	0.1334300973
909	0.1333997919
910	0.1333748529
911	0.1333492744
912	0.1333258119
913	0.1333098481
914	0.1332849455
915	0.1332680499
916	0.1332073779
917	0.1331637002
918	0.1331283001
919	0.1330886048
920	0.1330754117
921	0.1330595528
922	0.1330334692
923	0.1330108752
924	0.1329891183
925	0.1329557195
926	0.1329424049
927	0.1329349517
928	0.1329220346
929	0.1328723325
930	0.1328436561
931	0.1328187366
932	0.1327914461
933	0.1327679473
934	0.1327321816
935	0.1327087035
936	0.1326818489
937	0.1326316339
938	0.132606097
939	0.1325896597
940	0.1325459306
941	0.1325298546
942	0.1325118171
943	0.1324832632
944	0.1324632592
945	0.132430212
946	0.1323799935
947	0.1323268665
948	0.1322816983
949	0.1322672424
950	0.1322377344
951	0.1322226263
952	0.1322060126
953	0.1321620524
954	0.1321280775
955	0.1320906472
956	0.1320782256
957	0.1320525942
958	0.1320033123
959	0.1319737282
960	0.131949516
961	0.131929443
962	0.1319117564
963	0.1318905519
964	0.1318748521
965	0.1318491533
966	0.1318124953
967	0.1318054746
968	0.1317857539
969	0.1317584029
970	0.1317278989
971	0.1317041907
972	0.1316958423
973	0.1316879617
974	0.1316757133
975	0.1316545394
976	0.1316277439
977	0.131586638
978	0.13157997
979	0.1315736456
980	0.1315672573
981	0.1315460746
982	0.1315203624
983	0.1314619709
984	0.131428348
985	0.1314068866
986	0.1313793467
987	0.1313624561
988	0.1313579312
989	0.1313490143
990	0.1313318432
991	0.131310578
992	0.1313005858
993	0.1312889829
994	0.1312593969
995	0.1312359699
996	0.1312285954
997	0.1312155996
998	0.1312058615
999	0.1311852357
