iter	Logloss
442	0.145057567
443	0.145020048
444	0.1449466546
445	0.1449172699
446	0.144896012
447	0.1448198327
448	0.1447948809
449	0.1447701667
450	0.1447403874
451	0.1446766894
452	0.1446556022
453	0.1446416209
454	0.1446322135
455	0.1446119756
456	0.1445962127
457	0.1445812839
458	0.1445656429
459	0.1445295068
460	0.144459453
461	0.1443920336
462	0.1443532227
463	0.1443421752
464	0.1443178759
465	0.1442872668
466	0.144265201
467	0.1442174741
468	0.1442095023
469	0.1442018251
470	0.1441450752
471	0.1441361712
472	0.1440773655
473	0.14406234
474	0.1440393755
475	0.1440033505
476	0.143950115
477	0.1439417477
478	0.1439105093
479	0.1439029472
480	0.1438366916
481	0.1438067394
482	0.1437905074
483	0.1437699983
484	0.143752519
485	0.1436709318
486	0.1436541014
487	0.1436419362
488	0.1435879047
489	0.1435613464
490	0.1434827402
491	0.1434490129
492	0.143437545
493	0.1433756914
494	0.143349392
495	0.1433323869
496	0.1432906569
497	0.1432580195
498	0.1432052824
499	0.1431496424
500	0.1431355549
501	0.1431190052
502	0.1431067999
503	0.1430959724
504	0.1430712163
505	0.1430332997
506	0.1429809354
507	0.1429707274
508	0.1429435813
509	0.1429316255
510	0.1429059149
511	0.1428763924
512	0.1428631016
513	0.1428213494
514	0.1428083433
515	0.1427979481
516	0.1427754835
517	0.1427483655
518	0.1427160995
519	0.1426904536
520	0.1426565959
521	0.1426421183
522	0.1426076819
523	0.1425675789
524	0.1425401518
525	0.1425107159
526	0.1424755779
527	0.1424573512
528	0.1424481631
529	0.1424388725
530	0.142414783
531	0.1423805796
532	0.1423569612
533	0.1423262541
534	0.1423192327
535	0.1422813238
536	0.1422532231
537	0.1422106605
538	0.1421820125
539	0.1421609802
540	0.1421349569
541	0.1421105445
542	0.1421038622
543	0.1420925675
544	0.1420649332
545	0.1420505007
546	0.1420437932
547	0.1419958108
548	0.1419682966
549	0.1419392225
550	0.141904272
551	0.1418736907
552	0.141846995
553	0.141816367
554	0.1417873926
555	0.1417717631
556	0.1417521753
557	0.1417260938
558	0.1417006505
559	0.1416607801
560	0.141606199
561	0.1415826134
562	0.1415707832
563	0.1415510824
564	0.1415166589
565	0.1414980365
566	0.1414605637
567	0.1414104266
568	0.141341419
569	0.1413350405
570	0.141301117
571	0.1412756849
572	0.1412725558
573	0.141255779
574	0.1412501605
575	0.141227612
576	0.1411982775
577	0.1411704476
578	0.141136736
579	0.1410902742
580	0.1410778072
581	0.1410379717
582	0.1409769475
583	0.1409546235
584	0.1409118975
585	0.1408815421
586	0.1408643322
587	0.1408271364
588	0.1408222741
589	0.1408154555
590	0.1408079375
591	0.1408014866
592	0.1407691105
593	0.1407539166
594	0.1407261163
595	0.1406970792
596	0.1406714813
597	0.1406589379
598	0.1406010716
599	0.1405805227
600	0.14057308
601	0.1405589053
602	0.1404920688
603	0.1404642675
604	0.1404082857
605	0.1403823862
606	0.1403672067
607	0.1403181169
608	0.1403095791
609	0.1402830528
610	0.1402482867
611	0.1402396002
612	0.1402197968
613	0.1402100329
614	0.1402019244
615	0.140172172
616	0.1401476628
617	0.1401279263
618	0.1400862797
619	0.140060752
620	0.1400300569
621	0.1400125098
622	0.1399975542
623	0.1399581863
624	0.1399418588
625	0.1399071047
626	0.1398752903
627	0.139867677
628	0.1398409377
629	0.1398137596
630	0.1397850749
631	0.1397760283
632	0.139766827
633	0.1397409179
634	0.1397337917
635	0.1397041248
636	0.1396829066
637	0.1396566823
638	0.1396318506
639	0.1395954967
640	0.1395710346
641	0.1395378169
642	0.1395132472
643	0.1394728071
644	0.1394660146
645	0.1394480778
646	0.1394245411
647	0.1393727678
648	0.1393475073
649	0.1393385043
650	0.1393176821
651	0.1392766322
652	0.1392467634
653	0.1392207853
654	0.1392032056
655	0.1391833683
656	0.139155781
657	0.1391283573
658	0.139104072
659	0.1390723166
660	0.1390293183
661	0.13901985
662	0.1389976046
663	0.1389714098
664	0.1389438331
665	0.1389272262
666	0.1389189662
667	0.1388993962
668	0.1388831187
669	0.1388638985
670	0.1388526634
671	0.1388330697
672	0.1387959551
673	0.1387595324
674	0.1386925211
675	0.1386793524
676	0.1386632983
677	0.138653076
678	0.1386275245
679	0.1385919258
680	0.1385793527
681	0.1385704839
682	0.1385514347
683	0.1385360106
684	0.1384918473
685	0.1384626846
686	0.1384497818
687	0.1384139351
688	0.1383909672
689	0.1383380638
690	0.1383115538
691	0.1382963584
692	0.1382601396
693	0.1382134873
694	0.1381987023
695	0.1381496567
696	0.1381256276
697	0.1381028137
698	0.1380789608
699	0.1380500981
700	0.1379974964
701	0.1379817432
702	0.1379694732
703	0.137917159
704	0.1378921062
705	0.1378742344
706	0.1378557944
707	0.1378347704
708	0.1377982243
709	0.1377653869
710	0.1377252764
711	0.1376942078
712	0.1376682123
713	0.1376467298
714	0.1376325526
715	0.1375720198
716	0.1375585914
717	0.1375385938
718	0.1375056122
719	0.1374748029
720	0.1374663073
721	0.1374538559
722	0.1374442189
723	0.1374181577
724	0.1373718894
725	0.1373629225
726	0.1373259198
727	0.1372751864
728	0.1372404593
729	0.1372204743
730	0.1372073306
731	0.1371931559
732	0.137161627
733	0.1371283573
734	0.1370860107
735	0.1370532732
736	0.1370444134
737	0.1370132617
738	0.1370004348
739	0.1369718055
740	0.1369577905
741	0.1369420407
742	0.1369354136
743	0.1369252078
744	0.1368707238
745	0.1368397328
746	0.1367993057
747	0.1367245039
748	0.1367175213
749	0.1367098659
750	0.136693847
751	0.1366693927
752	0.1366421725
753	0.136626731
754	0.1365737875
755	0.1365341407
756	0.1365085623
757	0.1364916312
758	0.1364771403
759	0.1364555444
760	0.1364446343
761	0.136436519
762	0.1364313668
763	0.1363999333
764	0.1363685519
765	0.1363372926
766	0.1363126416
767	0.1362966883
768	0.1362426082
769	0.136193115
770	0.1361849708
771	0.1361723897
772	0.1361549903
773	0.136144682
774	0.1361068918
775	0.1360819757
776	0.1360506832
777	0.136007688
778	0.1359767123
779	0.135941201
780	0.1359108448
781	0.1358759358
782	0.135871174
783	0.1358486309
784	0.1358124544
785	0.1358003677
786	0.1357888952
787	0.1357748866
788	0.1357475824
789	0.1357412426
790	0.1356960208
791	0.1356684773
792	0.13563218
793	0.1356134752
794	0.1356059762
795	0.1355922291
796	0.1355718128
797	0.1355406983
798	0.1355264788
799	0.1354918985
800	0.1354525792
801	0.1354368181
802	0.1354298651
803	0.1353898954
804	0.1353656157
805	0.1353579367
806	0.1353059673
807	0.1352920123
808	0.1352595861
809	0.135254025
810	0.1352199144
811	0.1351822881
812	0.1351682379
813	0.1351531234
814	0.1350941548
815	0.1350767617
816	0.1350272952
817	0.1350157709
818	0.1350081413
819	0.1350007542
820	0.1349618475
821	0.1349159955
822	0.1348712299
823	0.1348574719
824	0.1348421163
825	0.1348088573
826	0.1347966651
827	0.134771651
828	0.1347263959
829	0.1347137287
830	0.134695376
831	0.134667409
832	0.1346266518
833	0.1345881758
834	0.1345794582
835	0.1345573864
836	0.1345338291
837	0.1345273977
838	0.1345158619
839	0.134478876
840	0.1344636298
841	0.1344389856
842	0.134424824
843	0.1343902366
844	0.1343665027
845	0.1343509038
846	0.1343225602
847	0.1342864137
848	0.1342740629
849	0.1342677329
850	0.1342325954
851	0.1341681536
852	0.134116482
853	0.1340796274
854	0.1340525837
855	0.1340372838
856	0.1340080698
857	0.1339753446
858	0.1339470343
859	0.1339193827
860	0.1339016288
861	0.1338747363
862	0.1338280607
863	0.1338144719
864	0.133789455
865	0.1337516966
866	0.1337298309
867	0.133665787
868	0.1336344962
869	0.1336025899
870	0.1335694347
871	0.1335296362
872	0.1335103215
873	0.1334829991
874	0.1334463583
875	0.1334370814
876	0.1333782483
877	0.1333282797
878	0.1333201377
879	0.1332856231
880	0.1332406644
881	0.1332270222
882	0.1331674492
883	0.1331506515
884	0.133091267
885	0.1330607773
886	0.1330266985
887	0.1330163238
888	0.1330092939
889	0.1329859896
890	0.132970038
891	0.1329657067
892	0.1329535541
893	0.1329086493
894	0.1328831509
895	0.1328518572
896	0.1328170744
897	0.1328041564
898	0.1327787543
899	0.1327383899
900	0.1327138769
901	0.1326750081
902	0.1326548807
903	0.1326341609
904	0.1326029064
905	0.1325867838
906	0.132572697
907	0.1325480953
908	0.1325329396
909	0.1325257994
910	0.1325010503
911	0.1324626636
912	0.1324305631
913	0.1324114651
914	0.1324003127
915	0.1323802156
916	0.1323491215
917	0.1323128697
918	0.1322814033
919	0.1322480497
920	0.132229832
921	0.1322022663
922	0.1321561067
923	0.1321361617
924	0.1320998193
925	0.1320827903
926	0.1320585715
927	0.1320356182
928	0.1319989537
929	0.1319881091
930	0.1319626098
931	0.1319385092
932	0.1319133179
933	0.1318559069
934	0.1318263375
935	0.1317965028
936	0.1317670866
937	0.1317540236
938	0.1317388701
939	0.1317088576
940	0.1316903762
941	0.1316571043
942	0.1316120366
943	0.1315914078
944	0.1315638503
945	0.1315483685
946	0.1315135635
947	0.1314971328
948	0.1314836778
949	0.1314590491
950	0.1314169687
951	0.1313697433
952	0.1313593713
953	0.1313447756
954	0.1313141289
955	0.1312855927
956	0.1312637635
957	0.1312489104
958	0.1312126231
959	0.1311940743
960	0.1311615326
961	0.1310967701
962	0.1310768257
963	0.1310502477
964	0.131018135
965	0.1309903039
966	0.1309744408
967	0.1309593412
968	0.1309422844
969	0.1308900338
970	0.1308573916
971	0.1308387919
972	0.1308261957
973	0.1308120989
974	0.1308001411
975	0.1307675314
976	0.130748737
977	0.1307316924
978	0.1306943429
979	0.1306709366
980	0.1306185179
981	0.1306031651
982	0.1305918896
983	0.1305678581
984	0.1305448983
985	0.1305296834
986	0.1305143706
987	0.1304789687
988	0.1304606195
989	0.1304388865
990	0.130401093
991	0.130351265
992	0.130324303
993	0.1303012433
994	0.1302793819
995	0.1302622008
996	0.1302405934
997	0.1302345673
998	0.1302212222
999	0.1302052643
