iter	Logloss
254	0.1520954782
255	0.1520728216
256	0.1520598286
257	0.1520438274
258	0.1520202471
259	0.1519582945
260	0.151913049
261	0.1518740353
262	0.1518309156
263	0.1518084473
264	0.1517847102
265	0.1517523031
266	0.1517375191
267	0.151704687
268	0.1516738567
269	0.1516307689
270	0.1516011622
271	0.1515616479
272	0.151509371
273	0.1514951975
274	0.1514573431
275	0.1514303946
276	0.1513825099
277	0.1513252983
278	0.1513099957
279	0.1512731717
280	0.1512262354
281	0.1512020952
282	0.151172472
283	0.1511425137
284	0.1511268199
285	0.151061421
286	0.1510126689
287	0.1510072116
288	0.1509879625
289	0.1509497879
290	0.1509033836
291	0.1508762343
292	0.1508008321
293	0.1507522778
294	0.1507320452
295	0.1506688202
296	0.1506143697
297	0.1505906069
298	0.1505719531
299	0.1505150991
300	0.1504809602
301	0.1504646219
302	0.1504342372
303	0.1503792723
304	0.1502798253
305	0.1502436154
306	0.1502070668
307	0.150178812
308	0.1501665019
309	0.1501014435
310	0.1500777137
311	0.1500624051
312	0.1500059134
313	0.1499812505
314	0.1499634216
315	0.1499285604
316	0.1499050982
317	0.1498592591
318	0.1498216486
319	0.1497958234
320	0.1497781314
321	0.1497671508
322	0.1497547469
323	0.1497289212
324	0.1497246877
325	0.1496864203
326	0.1496160714
327	0.149561143
328	0.1495177889
329	0.1494786258
330	0.1494371427
331	0.1494134919
332	0.1494017008
333	0.1493805698
334	0.1493680209
335	0.1493466077
336	0.1493303663
337	0.1492900073
338	0.1492484016
339	0.1492411819
340	0.1491551362
341	0.1491408502
342	0.1490968266
343	0.1490686096
344	0.1490449693
345	0.149001799
346	0.1489876542
347	0.1489527123
348	0.1489151496
349	0.1488697474
350	0.1488419402
351	0.1487749282
352	0.1487602149
353	0.1487107257
354	0.1486260048
355	0.1485405873
356	0.1485052633
357	0.1484631909
358	0.1484258009
359	0.1484124255
360	0.1483859134
361	0.1483695463
362	0.1482976807
363	0.1482642637
364	0.148221534
365	0.1482215323
366	0.1481779253
367	0.1481633477
368	0.1481550967
369	0.148092338
370	0.1479752162
371	0.1479515646
372	0.1478858816
373	0.1478519747
374	0.1477780819
375	0.1477397208
376	0.1476993188
377	0.147689842
378	0.1476610772
379	0.1476338438
380	0.1475985943
381	0.1475367232
382	0.1474923343
383	0.1474342904
384	0.1473790897
385	0.1473528623
386	0.1473486219
387	0.1472847668
388	0.1472594909
389	0.1472306456
390	0.1471901108
391	0.147180867
392	0.147180867
393	0.1471640434
394	0.1471446846
395	0.1470983326
396	0.147076163
397	0.1470288812
398	0.1469677608
399	0.1469360215
400	0.1469289287
401	0.1469243621
402	0.1469072503
403	0.1469006968
404	0.1468702498
405	0.1468526924
406	0.1468113396
407	0.1467997381
408	0.1467360893
409	0.1466961392
410	0.1466275186
411	0.146595466
412	0.1465721134
413	0.146508369
414	0.1464593709
415	0.146400925
416	0.1463672378
417	0.146363198
418	0.1463305867
419	0.1463211206
420	0.1462834217
421	0.1462593906
422	0.1461942605
423	0.1461631603
424	0.1461062486
425	0.1460747513
426	0.1460666857
427	0.1460437066
428	0.1460235343
429	0.1460096187
430	0.1459664442
431	0.1459375072
432	0.145891787
433	0.1458617986
434	0.1458384893
435	0.1458127677
436	0.1457724869
437	0.1457620661
438	0.1457334334
439	0.1456838413
440	0.1456626608
441	0.1456289018
442	0.1455693131
443	0.1454943304
444	0.1454366481
445	0.1453721497
446	0.145304602
447	0.1452799817
448	0.1452423904
449	0.1452168833
450	0.1451730994
451	0.1451400387
452	0.1450983735
453	0.1450578209
454	0.1450381036
455	0.1450281316
456	0.1449506392
457	0.144935653
458	0.1449090556
459	0.1448817066
460	0.1448742766
461	0.1448394106
462	0.1448176687
463	0.144808389
464	0.1447445088
465	0.1447105754
466	0.1446853159
467	0.1446616566
468	0.1446379187
469	0.1445657877
470	0.144527207
471	0.1445097958
472	0.1444751997
473	0.1444535546
474	0.1444339044
475	0.1443919116
476	0.1443812732
477	0.1443721826
478	0.1443427762
479	0.1443349525
480	0.1443280555
481	0.1443168877
482	0.1442438598
483	0.1441900831
484	0.1441556247
485	0.1441427588
486	0.1441115191
487	0.1440369227
488	0.1440019652
489	0.1439723437
490	0.1439361592
491	0.1439109549
