iter	Passed	Remaining
158	6669	35278
159	6711	35237
160	6750	35180
161	6810	35229
162	6866	35261
163	6906	35205
164	6949	35169
165	6978	35060
166	7029	35064
167	7071	35022
168	7121	35016
169	7152	34921
170	7193	34873
171	7252	34913
172	7294	34868
173	7340	34845
174	7378	34785
175	7415	34717
176	7468	34727
177	7512	34693
178	7547	34617
179	7581	34540
180	7630	34528
181	7669	34470
182	7701	34381
183	7749	34369
184	7787	34308
185	7831	34271
186	7872	34226
187	7925	34232
188	7967	34188
189	8016	34176
190	8070	34185
191	8111	34134
192	8159	34119
193	8233	34206
194	8305	34288
195	8340	34213
196	8387	34190
197	8429	34141
198	8473	34107
199	8531	34126
200	8579	34103
201	8629	34090
202	8688	34111
203	8741	34108
204	8783	34062
205	8825	34016
206	8876	34005
207	8916	33951
208	8987	34015
209	9033	33981
210	9085	33972
211	9133	33949
212	9173	33893
213	9220	33865
214	9264	33827
215	9302	33764
216	9356	33760
217	9415	33775
218	9458	33729
219	9506	33703
220	9561	33704
221	9607	33669
222	9641	33593
223	9703	33615
224	9735	33531
225	9774	33474
226	9826	33461
227	9863	33398
228	9915	33382
229	9961	33348
230	10004	33304
231	10068	33330
232	10113	33291
233	10161	33265
234	10208	33232
235	10253	33192
236	10298	33154
237	10344	33118
238	10397	33106
239	10459	33120
240	10501	33072
241	10554	33060
242	10600	33023
243	10646	32985
244	10696	32961
245	10739	32915
246	10792	32903
247	10835	32857
248	10882	32823
249	10938	32814
250	10999	32822
251	11048	32794
252	11103	32784
253	11163	32788
254	11204	32734
255	11230	32639
256	11284	32625
257	11305	32513
258	11346	32461
259	11396	32435
260	11432	32371
261	11474	32320
262	11524	32294
263	11586	32301
264	11621	32234
265	11662	32182
266	11712	32154
267	11759	32118
268	11803	32074
269	11856	32056
270	11897	32004
271	11949	31981
272	11999	31953
273	12046	31918
274	12092	31880
275	12151	31875
276	12192	31824
277	12256	31831
278	12310	31812
279	12359	31781
280	12404	31740
281	12456	31714
282	12505	31682
283	12556	31655
284	12612	31642
285	12647	31573
286	12689	31523
287	12741	31499
288	12780	31441
289	12838	31431
290	12892	31411
291	12938	31371
292	12986	31336
293	13033	31297
294	13082	31265
295	13131	31232
296	13189	31219
297	13258	31232
298	13309	31204
299	13358	31170
300	13415	31154
301	13460	31109
302	13505	31066
303	13571	31071
304	13618	31031
305	13671	31005
306	13728	30988
307	13774	30946
308	13820	30906
309	13875	30885
310	13926	30852
311	13971	30809
312	14011	30754
313	14071	30741
314	14127	30721
315	14194	30725
316	14239	30680
317	14303	30675
318	14362	30661
319	14412	30627
320	14468	30603
321	14522	30578
322	14575	30550
323	14620	30505
324	14663	30454
325	14714	30421
326	14757	30372
327	14814	30352
328	14861	30310
329	14897	30245
330	14951	30219
331	15010	30201
332	15068	30182
333	15132	30175
334	15212	30197
335	15269	30176
336	15321	30142
337	15399	30161
338	15454	30133
339	15507	30102
340	15537	30027
341	15582	29980
342	15651	29979
343	15714	29966
344	15770	29940
345	15816	29895
346	15857	29841
347	15918	29823
348	15954	29759
349	16006	29726
350	16042	29662
351	16145	29722
352	16201	29694
353	16276	29701
354	16329	29668
355	16368	29611
356	16421	29577
357	16471	29537
358	16523	29502
359	16583	29481
360	16635	29446
361	16683	29402
362	16730	29359
363	16778	29316
364	16822	29266
365	16874	29230
366	16923	29190
367	16965	29135
368	17020	29105
369	17058	29046
370	17113	29015
371	17161	28972
372	17202	28917
373	17260	28890
374	17306	28843
375	17352	28797
376	17406	28764
377	17463	28735
378	17512	28694
379	17555	28642
380	17611	28612
381	17674	28594
382	17730	28563
383	17778	28520
384	17825	28474
385	17879	28441
386	17917	28381
387	17966	28339
388	18017	28300
389	18059	28246
390	18100	28191
391	18158	28163
392	18197	28107
393	18254	28076
394	18304	28036
395	18353	27993
396	18410	27963
397	18450	27907
398	18482	27839
399	18522	27783
400	18561	27727
401	18600	27669
402	18650	27629
403	18688	27569
404	18742	27534
405	18789	27489
406	18831	27437
407	18876	27389
408	18926	27349
409	18970	27298
410	19026	27266
411	19073	27220
412	19109	27159
413	19147	27102
414	19197	27062
415	19251	27025
416	19317	27007
417	19365	26962
418	19415	26922
419	19468	26884
420	19506	26827
421	19564	26797
422	19604	26742
423	19655	26701
424	19701	26654
425	19739	26597
426	19800	26571
427	19844	26521
428	19896	26482
429	19941	26433
430	19984	26382
431	20032	26338
432	20081	26296
433	20128	26250
434	20179	26209
435	20225	26162
436	20262	26105
437	20320	26073
438	20371	26032
439	20420	25990
440	20474	25953
441	20518	25903
442	20559	25850
443	20598	25794
444	20636	25738
445	20675	25682
446	20718	25631
447	20764	25585
448	20801	25527
449	20850	25484
450	20903	25446
451	20940	25388
452	20995	25351
453	21037	25300
454	21094	25267
455	21141	25221
456	21213	25205
457	21269	25170
458	21312	25119
459	21376	25094
460	21423	25048
461	21487	25021
462	21542	24985
463	21606	24959
464	21660	24920
465	21720	24889
466	21760	24835
467	21807	24789
468	21845	24733
469	21900	24695
470	21949	24652
471	21995	24605
472	22044	24561
473	22085	24508
474	22144	24475
475	22211	24450
476	22265	24412
477	22307	24360
478	22359	24319
479	22411	24279
480	22466	24240
481	22508	24189
482	22558	24146
483	22608	24103
484	22657	24059
485	22706	24015
486	22761	23976
487	22822	23944
488	22859	23888
489	22910	23845
490	22956	23798
491	23007	23755
492	23050	23705
493	23104	23666
494	23160	23628
495	23216	23591
496	23269	23550
497	23337	23524
498	23383	23477
499	23454	23454
500	23501	23407
501	23562	23374
502	23597	23315
503	23655	23280
504	23696	23227
505	23743	23180
506	23790	23133
507	23840	23089
508	23882	23038
509	23929	22991
510	23985	22953
511	24027	22901
512	24072	22852
513	24125	22811
514	24177	22769
515	24219	22717
516	24267	22671
517	24313	22624
518	24376	22592
519	24423	22544
520	24481	22508
521	24531	22464
522	24586	22423
523	24629	22373
524	24678	22328
525	24728	22283
526	24774	22236
527	24815	22183
528	24868	22141
529	24909	22089
530	24962	22047
531	25006	21998
532	25061	21958
533	25102	21905
534	25150	21860
535	25195	21810
536	25254	21774
537	25314	21738
538	25354	21685
539	25407	21643
540	25453	21595
541	25502	21549
542	25543	21497
543	25599	21458
544	25645	21410
545	25686	21358
546	25737	21314
547	25784	21267
548	25829	21218
549	25888	21181
550	25934	21133
551	25987	21091
552	26035	21044
553	26090	21004
554	26140	20959
555	26188	20912
556	26262	20887
557	26308	20839
558	26357	20793
559	26435	20770
560	26534	20764
561	26584	20718
562	26646	20683
563	26706	20645
564	26754	20598
565	26797	20548
566	26849	20504
567	26899	20458
568	26946	20411
569	27001	20369
570	27056	20328
571	27093	20272
572	27146	20229
573	27194	20182
574	27244	20137
575	27287	20086
576	27330	20035
577	27378	19989
578	27432	19946
579	27501	19915
580	27565	19879
581	27619	19836
582	27665	19788
583	27718	19744
584	27763	19695
585	27805	19644
586	27856	19599
587	27900	19549
588	27937	19494
589	27979	19443
590	28024	19394
591	28061	19339
592	28113	19295
593	28154	19243
594	28201	19195
595	28247	19147
596	28304	19107
597	28345	19055
598	28398	19011
599	28453	18968
600	28503	18923
601	28550	18875
602	28614	18839
603	28662	18792
604	28718	18750
605	28777	18709
606	28816	18657
607	28865	18610
608	28915	18564
609	28959	18515
610	29006	18467
611	29059	18423
612	29107	18376
613	29151	18326
614	29192	18275
615	29248	18232
616	29291	18182
617	29331	18130
618	29377	18082
619	29425	18034
620	29464	17982
621	29523	17942
622	29579	17899
623	29638	17858
624	29685	17811
625	29729	17761
626	29776	17714
627	29823	17665
628	29872	17619
629	29908	17565
630	29965	17523
631	30012	17475
632	30055	17425
633	30116	17385
634	30164	17338
635	30211	17291
636	30259	17243
637	30286	17184
638	30383	17164
639	30437	17120
640	30473	17067
641	30582	17053
642	30631	17006
643	30688	16964
644	30739	16918
645	30789	16872
646	30821	16816
647	30858	16762
648	30909	16716
649	30950	16665
650	31003	16621
651	31045	16570
652	31094	16523
653	31140	16474
654	31181	16423
655	31225	16374
656	31276	16328
657	31314	16276
658	31366	16230
659	31409	16180
660	31462	16135
661	31505	16085
662	31569	16046
663	31663	16022
664	31726	15982
665	31793	15944
666	31846	15899
667	31893	15851
668	31942	15804
669	32003	15762
670	32053	15716
671	32108	15672
672	32154	15623
673	32222	15585
674	32289	15546
675	32355	15507
676	32409	15462
677	32460	15416
678	32495	15362
679	32560	15322
680	32607	15274
681	32673	15234
682	32760	15204
683	32802	15154
684	32857	15109
685	32902	15060
686	32945	15010
687	33003	14966
688	33064	14924
689	33117	14879
690	33170	14832
691	33217	14784
692	33263	14735
693	33308	14686
694	33363	14641
695	33425	14599
696	33483	14556
697	33529	14507
698	33576	14458
699	33619	14408
700	33670	14361
701	33708	14309
702	33781	14271
703	33831	14224
704	33882	14177
705	33926	14127
706	33957	14072
707	34007	14025
708	34055	13977
709	34086	13922
710	34125	13870
711	34178	13824
712	34222	13775
713	34277	13730
714	34322	13680
715	34366	13631
716	34412	13582
717	34459	13534
718	34514	13489
719	34556	13438
720	34601	13389
721	34655	13343
722	34702	13295
723	34751	13247
724	34951	13257
725	34992	13206
726	35032	13155
727	35074	13104
728	35115	13053
729	35162	13005
730	35198	12952
731	35250	12905
732	35293	12855
733	35338	12806
734	35392	12760
735	35437	12711
736	35483	12662
737	35530	12613
738	35571	12563
739	35629	12518
740	35682	12471
741	35737	12426
742	35786	12378
743	35830	12328
744	35876	12280
745	35930	12233
746	35986	12188
747	36037	12140
748	36080	12091
749	36129	12043
750	36158	11988
751	36208	11941
752	36259	11893
753	36305	11844
754	36356	11797
755	36402	11748
756	36438	11696
757	36477	11645
758	36526	11597
759	36571	11548
760	36623	11501
761	36668	11452
762	36720	11406
763	36763	11356
764	36813	11308
765	36860	11260
766	36908	11212
767	36962	11165
768	37015	11119
769	37064	11071
770	37102	11020
771	37143	10969
772	37184	10919
773	37242	10874
774	37292	10826
775	37330	10775
776	37384	10729
777	37421	10678
778	37464	10628
779	37516	10581
780	37567	10534
781	37614	10486
782	37661	10437
783	37708	10389
784	37762	10342
785	37805	10293
786	37859	10246
787	37900	10196
788	37965	10153
789	38050	10114
790	38101	10067
791	38155	10020
792	38200	9971
793	38257	9925
794	38315	9880
795	38361	9831
796	38432	9789
797	38469	9737
798	38515	9689
799	38565	9641
800	38621	9595
801	38661	9544
802	38702	9494
803	38756	9448
804	38807	9400
805	38848	9350
806	38893	9301
807	38951	9255
808	38993	9206
809	39044	9158
810	39118	9116
811	39161	9066
812	39205	9017
813	39247	8968
814	39292	8919
815	39334	8869
816	39373	8819
817	39426	8772
818	39465	8722
819	39523	8675
820	39564	8626
821	39604	8576
822	39649	8527
823	39688	8477
824	39731	8427
825	39768	8377
826	39818	8329
827	39867	8281
828	39912	8232
829	39968	8186
830	40011	8137
831	40050	8087
832	40104	8040
833	40169	7995
834	40218	7947
835	40264	7898
836	40308	7849
837	40356	7801
838	40407	7754
839	40460	7706
840	40503	7657
841	40548	7608
842	40599	7561
843	40660	7515
844	40714	7468
845	40758	7419
846	40805	7371
847	40852	7322
848	40894	7273
849	40948	7226
850	40997	7178
851	41040	7129
852	41075	7078
853	41124	7030
854	41196	6986
855	41240	6937
856	41283	6888
857	41324	6839
858	41378	6792
859	41428	6744
860	41475	6695
861	41532	6649
862	41582	6601
863	41641	6554
864	41683	6505
865	41729	6457
866	41778	6408
867	41850	6364
868	41895	6315
869	41951	6268
870	42048	6227
871	42087	6177
872	42140	6130
873	42181	6081
874	42268	6038
875	42320	5990
876	42368	5942
877	42419	5894
878	42479	5847
879	42519	5798
880	42565	5749
881	42611	5700
882	42651	5651
883	42703	5603
884	42747	5554
885	42789	5505
886	42843	5458
887	42887	5409
888	42937	5361
889	42976	5311
890	43026	5263
891	43082	5216
892	43139	5168
893	43200	5122
894	43263	5075
895	43305	5026
896	43355	4978
897	43438	4934
898	43485	4885
899	43551	4839
900	43600	4790
901	43642	4741
902	43680	4692
903	43735	4644
904	43784	4596
905	43827	4547
906	43866	4497
907	43910	4449
908	43955	4400
909	44005	4352
910	44057	4304
911	44104	4255
912	44142	4206
913	44192	4158
914	44247	4110
915	44318	4064
916	44359	4015
917	44405	3966
918	44448	3917
919	44490	3868
920	44545	3820
921	44586	3771
922	44642	3724
923	44692	3675
924	44738	3627
925	44774	3578
926	44814	3529
927	44864	3480
928	44909	3432
929	44959	3384
930	45004	3335
931	45053	3287
932	45098	3238
933	45143	3190
934	45188	3141
935	45235	3093
936	45287	3044
937	45360	2998
938	45414	2950
939	45453	2901
940	45505	2853
941	45550	2804
942	45600	2756
943	45642	2707
944	45696	2659
945	45739	2610
946	45784	2562
947	45826	2513
948	45881	2465
949	45928	2417
950	45982	2369
951	46025	2320
952	46070	2272
953	46119	2223
954	46169	2175
955	46220	2127
956	46268	2078
957	46310	2030
958	46367	1982
959	46442	1935
960	46488	1886
961	46532	1838
962	46580	1789
963	46622	1741
964	46665	1692
965	46703	1643
966	46758	1595
967	46803	1547
968	46847	1498
969	46898	1450
970	46947	1402
971	46996	1353
972	47040	1305
973	47091	1257
974	47139	1208
975	47179	1160
976	47225	1111
977	47280	1063
978	47315	1014
979	47375	966
980	47440	918
981	47479	870
982	47528	821
983	47566	773
984	47621	725
985	47668	676
986	47717	628
987	47759	580
988	47812	531
989	47858	483
990	47909	435
991	47953	386
992	48003	338
993	48042	289
994	48096	241
995	48142	193
996	48192	145
997	48241	96
998	48284	48
999	48336	0
