iter	Logloss
220	0.154299281
221	0.1542700705
222	0.1542358752
223	0.1542075938
224	0.15420759
225	0.1541316063
226	0.1541097119
227	0.1540610458
228	0.1540183701
229	0.1539472792
230	0.1538959966
231	0.1538582246
232	0.1538261355
233	0.1537921614
234	0.1537107382
235	0.1536920983
236	0.153658387
237	0.1536251382
238	0.1535597933
239	0.1534822494
240	0.1534393457
241	0.1534284741
242	0.1533995831
243	0.1533437796
244	0.1532536731
245	0.1531949948
246	0.1531544891
247	0.1531208738
248	0.1530741642
249	0.1530213486
250	0.1529817758
251	0.1528799066
252	0.1528004081
253	0.1527699305
254	0.1527523794
255	0.1527523758
256	0.1527160767
257	0.1527160691
258	0.1526458424
259	0.1526304658
260	0.1525792888
261	0.1525547328
262	0.1525125655
263	0.1524636762
264	0.1524333769
265	0.1523829256
266	0.1523577122
267	0.1523198995
268	0.1522600803
269	0.1522410719
270	0.1522068268
271	0.1521654433
272	0.1521310112
273	0.152058185
274	0.1520034538
275	0.1519743536
276	0.1519433781
277	0.1518860013
278	0.1518473225
279	0.1518043656
280	0.1517806386
281	0.1517424688
282	0.1517154529
283	0.1516605434
284	0.1516385777
285	0.1516385769
286	0.1516232669
287	0.1515759488
288	0.1515108243
289	0.1514778104
290	0.1514160258
291	0.1513916771
292	0.1513375808
293	0.1512905343
294	0.1512586754
295	0.1512238137
296	0.1512075136
297	0.1511523378
298	0.151104272
299	0.1510734708
300	0.1510329274
301	0.1510037533
302	0.1509651946
303	0.1509311851
304	0.1509072914
305	0.1508619267
306	0.1508521507
307	0.1508430027
308	0.1508429824
309	0.1507408151
310	0.1507108422
311	0.1506926791
312	0.15054206
313	0.1505066801
314	0.1503797636
315	0.1503629712
316	0.1503576271
317	0.1502737315
318	0.150234099
319	0.1501416858
320	0.1500854708
321	0.1500623157
322	0.1500384864
323	0.1499897829
324	0.1499645783
325	0.1498881789
326	0.1498579722
327	0.1498139914
328	0.1497351852
329	0.1496938868
330	0.1496792986
331	0.1496497676
332	0.1496377301
333	0.1496138017
334	0.1495686113
335	0.149556972
336	0.149506466
337	0.1494913051
338	0.1494494743
339	0.1494079441
340	0.1494079423
341	0.1494079311
342	0.1493938968
343	0.1492982733
344	0.1492423647
345	0.1491733798
346	0.1491527314
347	0.1491246058
348	0.1490968556
349	0.1490707587
350	0.1490673981
351	0.1489846425
352	0.1489287866
353	0.1488727119
354	0.1488456374
355	0.148813621
356	0.1487392415
357	0.1487151541
358	0.1487110807
359	0.1486394553
360	0.1486054102
361	0.1485558812
362	0.1485304712
363	0.1485201331
364	0.1484831159
365	0.1484731263
366	0.1484521319
367	0.1484120433
368	0.1483941398
369	0.1483300387
370	0.1482950841
371	0.1482707515
372	0.1482171757
373	0.1481808591
374	0.1481680554
375	0.148134377
376	0.1480795234
377	0.1480374346
378	0.1479978281
379	0.1479447274
380	0.1478999847
381	0.1478976816
382	0.1478363416
383	0.1477881034
384	0.1477405854
385	0.1477300103
386	0.1477104832
387	0.1476774577
388	0.1476515866
389	0.1476372749
390	0.147613844
391	0.147603205
392	0.1476002289
393	0.1476002087
394	0.1475692063
395	0.147534101
396	0.1474829785
397	0.1474519834
398	0.1473881585
399	0.1473487893
400	0.1473214323
401	0.1473086301
402	0.1472832718
403	0.1472323611
404	0.1471989363
405	0.1471707619
406	0.1471380889
407	0.1471050057
408	0.1470664381
409	0.1469873892
410	0.1469462047
411	0.1468839498
412	0.1468314803
413	0.1468052169
414	0.1467997199
415	0.1467693035
416	0.1467261151
417	0.146708238
418	0.1466988662
419	0.1466376198
420	0.146608816
421	0.1465908269
422	0.1465647433
423	0.1465379449
424	0.1464974244
425	0.1464788998
426	0.1464411344
427	0.1463951271
428	0.1463791362
429	0.1463631453
430	0.1463406941
431	0.1463153221
432	0.1463152963
433	0.1462748163
434	0.1462622014
435	0.1462150852
436	0.1461751404
437	0.1461751284
438	0.1461473756
439	0.1460949121
440	0.1460836148
441	0.1460493868
442	0.1460157311
443	0.1459657369
444	0.1459381502
445	0.1459118108
446	0.1458594713
447	0.1458287314
448	0.1458030568
449	0.1457876432
450	0.1457648052
451	0.1457368846
452	0.1456794658
453	0.1456685172
454	0.1456500435
455	0.1456182441
456	0.1456180587
457	0.1455637494
458	0.1455494943
459	0.1455203493
460	0.1454851713
461	0.1454693616
462	0.1454332112
463	0.1453826756
464	0.145316938
465	0.1453060822
466	0.1452779746
467	0.1452677729
468	0.1452527132
469	0.1452339825
470	0.1451863094
471	0.1451727163
472	0.1451326414
473	0.145103393
474	0.1450989395
475	0.1450534523
476	0.1450198475
477	0.144994771
478	0.1449469746
479	0.1449101666
480	0.1448733219
481	0.1448411356
482	0.1448022143
483	0.1447762508
484	0.1447376438
485	0.1447266578
486	0.1447170946
487	0.1446858765
488	0.1446711465
489	0.1446387354
490	0.1446045346
491	0.1445812745
492	0.1445541936
493	0.1445116954
494	0.1444708113
495	0.1444234853
496	0.1443743295
497	0.1443343524
498	0.1443148135
499	0.1442900241
500	0.1442759911
501	0.1442503106
502	0.1442150276
503	0.1442017145
504	0.1441172256
505	0.1440775564
506	0.1440666928
507	0.144049508
508	0.1440094987
509	0.1439863172
510	0.143973699
511	0.1439436205
512	0.1439347944
513	0.1439163268
514	0.143883324
515	0.1438259213
516	0.1437745815
517	0.1437489446
518	0.1436973921
519	0.1436771166
520	0.143653249
521	0.1435937064
522	0.143530615
523	0.1435183493
524	0.1434855194
525	0.1434441183
526	0.1433991944
527	0.1433643846
528	0.1433215004
529	0.1432813903
530	0.1432677256
531	0.1432618473
532	0.1432309864
533	0.1432211163
534	0.1431805178
535	0.143144444
536	0.1431379137
537	0.1431350252
538	0.1430980074
539	0.1430484443
540	0.1430344389
541	0.1429635242
542	0.1429213567
543	0.1429092528
544	0.1428992458
545	0.1428664397
546	0.1428312289
547	0.1428136676
548	0.1427790725
549	0.1427408447
550	0.1427011072
551	0.1426883403
552	0.1426801562
553	0.1426700564
554	0.1426342236
555	0.1426115563
556	0.1425640273
557	0.1425346836
558	0.1425276954
559	0.1424918923
560	0.1424860267
561	0.1424799089
562	0.1424750731
563	0.1424572202
564	0.1424466774
565	0.1424092246
566	0.1423665494
567	0.1423393097
568	0.1423149127
569	0.1422877044
570	0.1422820394
571	0.1422521155
572	0.1422307922
573	0.142205068
574	0.1421812109
575	0.1421677785
576	0.1421273909
577	0.1420947252
578	0.1420640416
579	0.1420334444
580	0.1420177403
581	0.142012256
582	0.142009597
583	0.1419998267
584	0.1419739294
585	0.1419450639
586	0.1419203668
587	0.1418975932
588	0.1418416909
589	0.1418113912
590	0.1418034319
591	0.1417713719
592	0.1417447922
593	0.1417046699
594	0.1416890355
595	0.1416845521
596	0.14168455
597	0.1416746752
598	0.1416661368
599	0.1416507546
600	0.1416320417
601	0.141599147
602	0.1415611042
603	0.1415419996
604	0.1414902069
605	0.1414621201
606	0.1414284091
607	0.1413517358
608	0.14132169
609	0.1413139871
610	0.1412835481
611	0.1412618009
612	0.1412456886
613	0.1412420328
614	0.1412139136
615	0.1411530577
616	0.1411083626
617	0.1410504632
618	0.1409749619
619	0.1409568698
620	0.1409429001
621	0.1409154865
622	0.140893749
623	0.1408715064
624	0.1408484433
625	0.1408010559
626	0.1407773054
627	0.1407449381
628	0.140713902
629	0.1406864995
630	0.1406605285
631	0.1406427645
632	0.1406244856
633	0.1406063968
634	0.1405800959
635	0.1405666446
636	0.1405365616
637	0.1405194533
638	0.1404956604
639	0.1404651746
640	0.1404518977
641	0.1404057893
642	0.1403959216
643	0.140381705
644	0.1403555758
645	0.1403284758
646	0.1403069028
647	0.1402922143
648	0.1402779497
649	0.1402619601
650	0.1402422832
651	0.1401820001
652	0.1401377214
653	0.1401093101
654	0.1400800496
655	0.1400224858
656	0.1399934834
657	0.1399397953
658	0.1399211728
659	0.1398941479
660	0.1398393748
661	0.1398324208
662	0.139811707
663	0.1397655376
664	0.1397388729
665	0.1397006265
666	0.1396744315
667	0.1396574615
668	0.1396147265
669	0.139592441
670	0.1395888366
671	0.1395691118
672	0.1395293954
673	0.1395047089
674	0.1394808076
675	0.1394663546
676	0.1394551731
677	0.1394371743
678	0.1394330019
679	0.1393896138
680	0.1393592981
681	0.1393144969
682	0.139300245
683	0.1392716359
684	0.1392412117
685	0.1391950119
686	0.1391694776
687	0.1391294733
688	0.139127268
689	0.1391142681
690	0.1390686767
691	0.1390501662
692	0.1390311259
693	0.1389887052
694	0.1389341684
695	0.1389024637
696	0.1388943869
697	0.1388786368
698	0.1388713156
699	0.1388560638
700	0.1388404069
701	0.1388349829
702	0.1388296094
703	0.1388099314
704	0.1388055996
705	0.1387957586
706	0.1387612465
707	0.1387399013
708	0.138727825
709	0.1387197666
710	0.1386917868
711	0.1386587265
712	0.1386129351
713	0.1385779534
714	0.1385643949
715	0.1385336346
716	0.1385005638
717	0.1384835924
718	0.1384642262
719	0.1384346205
720	0.1384091212
721	0.1383643305
722	0.1383364708
723	0.1383273029
724	0.1383190845
725	0.1382872441
726	0.1382484028
727	0.1382380021
728	0.138217993
729	0.1381977935
730	0.1381808371
731	0.1381724977
732	0.138154443
733	0.1381355977
734	0.1381099097
735	0.1380676202
736	0.138049668
737	0.1380290465
738	0.1379918093
739	0.1379571187
740	0.1379458786
741	0.1378926203
742	0.1378791257
743	0.1378514661
744	0.1378256686
745	0.1378059222
746	0.1377899137
747	0.1377635117
748	0.1377521278
749	0.1377442062
750	0.137740109
751	0.1377312733
752	0.1376920213
753	0.1376637161
754	0.1376475263
755	0.1376208725
756	0.1375994619
757	0.1375610144
758	0.1375298216
759	0.1374833669
760	0.1374505744
761	0.1374321425
762	0.1374057882
763	0.1373642506
764	0.1373313237
765	0.137309938
766	0.1372866253
767	0.1372650132
768	0.1372459193
769	0.1372106092
770	0.1371700331
771	0.1371515496
772	0.1371422269
773	0.1370831079
774	0.1370385713
775	0.137028804
776	0.1369799161
777	0.1369646256
778	0.1369445505
779	0.1369204563
780	0.136911634
781	0.1368661372
782	0.1368268555
783	0.1367976476
784	0.1367783154
785	0.1367369846
786	0.1367144599
787	0.1366986515
788	0.1366783964
789	0.1366492673
790	0.1366360916
791	0.1366116824
792	0.1365900814
793	0.1365739343
794	0.1365330197
795	0.1365234
796	0.136493288
797	0.1364646112
798	0.1364586296
799	0.1364330567
800	0.1364047067
801	0.1363969218
802	0.1363888636
803	0.1363517486
804	0.1363318003
805	0.13630082
806	0.1362773961
807	0.136241441
808	0.1362199554
809	0.1361811789
810	0.1361511464
811	0.1361264185
812	0.1360966391
813	0.136068937
814	0.1360659186
815	0.1360541349
816	0.1360247413
817	0.1360070835
818	0.1359751132
819	0.1359690263
820	0.1359492203
821	0.1359036094
822	0.1358849647
823	0.1358615986
824	0.1358494214
825	0.1358210106
826	0.1358075887
827	0.1357793994
828	0.1357449281
829	0.13573098
830	0.1357021219
831	0.1356882315
832	0.135671507
833	0.1356460755
834	0.1356117483
835	0.1355706079
836	0.1355512997
837	0.1355457894
838	0.1355350526
839	0.1355148373
840	0.1354709939
841	0.1354625067
842	0.1354361138
843	0.1354034551
844	0.1353928916
845	0.1353928905
846	0.1353801721
847	0.1353393279
848	0.1353287856
849	0.1353122525
850	0.1352576453
851	0.135225593
852	0.135212875
853	0.1351911183
854	0.1351604868
855	0.1351314711
856	0.1351175708
857	0.1350996413
858	0.1350851159
859	0.1350555765
860	0.1350324107
861	0.1350044736
862	0.1349992901
863	0.1349670969
864	0.1349298467
865	0.1349195111
866	0.1348974277
867	0.1348974187
868	0.134865123
869	0.1348423861
870	0.1348103764
871	0.1348021922
872	0.134799776
873	0.1347910556
874	0.1347689218
875	0.134738482
876	0.1347128258
877	0.1346592128
878	0.1346332518
879	0.1346127697
880	0.1345837366
881	0.134553672
882	0.134492988
883	0.1344537705
884	0.1344487149
885	0.1344206099
886	0.1344059881
887	0.1343720211
888	0.1343647736
889	0.1343619323
890	0.1343136573
891	0.1342767962
892	0.1342631359
893	0.1342488564
894	0.1342199537
895	0.134186572
896	0.1341657307
897	0.1341657203
898	0.1341397017
899	0.1341215674
900	0.1341085539
901	0.1341005664
902	0.1340713427
903	0.1340388203
904	0.1340313295
905	0.1340148558
906	0.133992831
907	0.1339544877
908	0.1339149028
909	0.1339077703
910	0.1338971122
911	0.1338747915
912	0.1338534182
913	0.1337881202
914	0.1337648423
915	0.1337269994
916	0.1337163474
917	0.1336746891
918	0.133651719
919	0.1336367667
920	0.1336038165
921	0.1335678509
922	0.1335273503
923	0.1335076802
924	0.1334653393
925	0.1334294382
926	0.1334167455
927	0.1333738615
928	0.1333644112
929	0.1333489286
930	0.1333236088
931	0.1333091788
932	0.1332904275
933	0.1332454198
934	0.1332170587
935	0.1332125097
936	0.1331837257
937	0.1331481687
938	0.1331227118
939	0.1330888457
940	0.1330562346
941	0.1330562339
942	0.1330387398
943	0.1330319985
944	0.1330114544
945	0.1329921566
946	0.1329593166
947	0.1329378694
948	0.132899179
949	0.1328674991
950	0.1328352732
951	0.1328200032
952	0.1327812181
953	0.1327482787
954	0.1327343692
955	0.1327155461
956	0.1327083233
957	0.1326680532
958	0.1326255252
959	0.1326168049
960	0.1326168022
961	0.1326102784
962	0.132587658
963	0.1325876275
964	0.1325712484
965	0.1325499286
966	0.1325268056
967	0.1325267876
968	0.1324971256
969	0.1324865994
970	0.1324656566
971	0.1324445994
972	0.1324258146
973	0.1323989964
974	0.1323619429
975	0.1323365806
976	0.1323365759
977	0.1323028573
978	0.132283102
979	0.1322711226
980	0.1322363111
981	0.1322035388
982	0.1321724447
983	0.1321578961
984	0.1321342501
985	0.1321112471
986	0.132086528
987	0.132059422
988	0.1320249402
989	0.1320085463
990	0.1319782932
991	0.1319460167
992	0.131927591
993	0.1319024251
994	0.1318909338
995	0.1318511966
996	0.1318257447
997	0.1318171062
998	0.1318013305
999	0.1317550434
